Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: setariopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: triteleia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: dalea 	 NumberInCluster: 6 	 PercentageInCluster: 0.067416
Genus: dimorphocarpa 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: argyrochosma 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: melampodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: trichoptilium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedysarum 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: fingerhuthia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tithonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: zinnia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hyptis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: tradescantia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: coryphantha 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: stachys 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: verbena 	 NumberInCluster: 4 	 PercentageInCluster: 0.072727
Genus: antheropeas 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pleuraphis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: centrostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ptelea 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: agoseris 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: penstemon 	 NumberInCluster: 92 	 PercentageInCluster: 0.237113
Genus: psilactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: lomatium 	 NumberInCluster: 14 	 PercentageInCluster: 0.123894
Genus: cleomella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: stenogonum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: polygala 	 NumberInCluster: 6 	 PercentageInCluster: 0.075000
Genus: herniaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: bursera 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: purshia 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: conioselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: allionia 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: sebastiania 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: phacelia 	 NumberInCluster: 49 	 PercentageInCluster: 0.217778
Genus: baccharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: proboscidea 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: centranthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: castalis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: perityle 	 NumberInCluster: 14 	 PercentageInCluster: 0.291667
Genus: echinocereus 	 NumberInCluster: 12 	 PercentageInCluster: 0.210526
Genus: amoreuxia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: thamnosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: pisonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: aletes 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gaillardia 	 NumberInCluster: 4 	 PercentageInCluster: 0.173913
Genus: gentianopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: nissolia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: stevia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: grusonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: calochortus 	 NumberInCluster: 5 	 PercentageInCluster: 0.064103
Genus: scutellaria 	 NumberInCluster: 4 	 PercentageInCluster: 0.052632
Genus: delphinium 	 NumberInCluster: 4 	 PercentageInCluster: 0.037736
Genus: ziziphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: quercus 	 NumberInCluster: 6 	 PercentageInCluster: 0.026087
Genus: sphaeromeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: roemeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ivesia 	 NumberInCluster: 10 	 PercentageInCluster: 0.232558
Genus: mentzelia 	 NumberInCluster: 22 	 PercentageInCluster: 0.250000
Genus: eriogonum 	 NumberInCluster: 98 	 PercentageInCluster: 0.224771
Genus: cryptantha 	 NumberInCluster: 40 	 PercentageInCluster: 0.285714
Genus: petalonyx 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: arctostaphylos 	 NumberInCluster: 3 	 PercentageInCluster: 0.025641
Genus: marina 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: myosurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: macroptilium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: paspalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: iliamna 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: machaeranthera 	 NumberInCluster: 14 	 PercentageInCluster: 0.285714
Genus: coleogyne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxytheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: loeflingia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: stanleya 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: tephrosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: rafinesquia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tricardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: populus 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: pectis 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: chaenactis 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: parkinsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cirsium 	 NumberInCluster: 14 	 PercentageInCluster: 0.126126
Genus: pterostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: linanthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: thalictrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: syntrichopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: symphyotrichum 	 NumberInCluster: 2 	 PercentageInCluster: 0.013605
Genus: lobelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.026667
Genus: colubrina 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: gentianella 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: spiraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: chamaesyce 	 NumberInCluster: 5 	 PercentageInCluster: 0.042017
Genus: buchnera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: eragrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.014706
Genus: chamaechaenactis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: anemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: neogaerrhinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: xylorhiza 	 NumberInCluster: 7 	 PercentageInCluster: 0.538462
Genus: calycoseris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: malaxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: hymenoxys 	 NumberInCluster: 8 	 PercentageInCluster: 0.333333
Genus: frangula 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: grindelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: tetracoccus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: toxicodendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: vaccinium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: mortonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: crassula 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: glossopetalon 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: diphysa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: galactia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: bidens 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: mahonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: acalypha 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: callaeum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antennaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: juncus 	 NumberInCluster: 8 	 PercentageInCluster: 0.047059
Genus: condalia 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: achnatherum 	 NumberInCluster: 4 	 PercentageInCluster: 0.097561
Genus: hieracium 	 NumberInCluster: 1 	 PercentageInCluster: 0.012346
Genus: primula 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: vanclevea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cordylanthus 	 NumberInCluster: 6 	 PercentageInCluster: 0.136364
Genus: muhlenbergia 	 NumberInCluster: 9 	 PercentageInCluster: 0.128571
Genus: palafoxia 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: ephedra 	 NumberInCluster: 6 	 PercentageInCluster: 0.333333
Genus: minuartia 	 NumberInCluster: 2 	 PercentageInCluster: 0.047619
Genus: encelia 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: salvia 	 NumberInCluster: 8 	 PercentageInCluster: 0.094118
Genus: pediomelum 	 NumberInCluster: 8 	 PercentageInCluster: 0.285714
Genus: hypoxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: menodora 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cerastium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: psoralidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: potentilla 	 NumberInCluster: 13 	 PercentageInCluster: 0.097015
Genus: androstephium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: draba 	 NumberInCluster: 18 	 PercentageInCluster: 0.120805
Genus: parietaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: nama 	 NumberInCluster: 6 	 PercentageInCluster: 0.214286
Genus: pellaea 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: helianthella 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: cologania 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: mertensia 	 NumberInCluster: 3 	 PercentageInCluster: 0.093750
Genus: tidestromia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: vulpia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: salazaria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: flaveria 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: allophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: chamaecrista 	 NumberInCluster: 2 	 PercentageInCluster: 0.057143
Genus: lilium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: crocus 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: amberboa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: centromadia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: arenaria 	 NumberInCluster: 11 	 PercentageInCluster: 0.183333
Genus: woodwardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: heteranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: leptosiphon 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: leymus 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: hesperoyucca 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: aeluropus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 1 	 PercentageInCluster: 0.012195
Genus: festuca 	 NumberInCluster: 4 	 PercentageInCluster: 0.064516
Genus: astragalus 	 NumberInCluster: 151 	 PercentageInCluster: 0.245528
Genus: platyschkuhria 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: lepidium 	 NumberInCluster: 17 	 PercentageInCluster: 0.178947
Genus: euphorbia 	 NumberInCluster: 7 	 PercentageInCluster: 0.079545
Genus: escobaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: phoradendron 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: camissonia 	 NumberInCluster: 28 	 PercentageInCluster: 0.282828
Genus: cordia 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: townsendia 	 NumberInCluster: 7 	 PercentageInCluster: 0.212121
Genus: fraxinus 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: actaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: eucnide 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cuscuta 	 NumberInCluster: 9 	 PercentageInCluster: 0.120000
Genus: calystegia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: laburnum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sisyrinchium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: oreoxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: tetraneuris 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: amsonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.192308
Genus: crossosoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: dicoria 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: guillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: frasera 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: lesquerella 	 NumberInCluster: 18 	 PercentageInCluster: 0.178218
Genus: gutierrezia 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: ipomoea 	 NumberInCluster: 5 	 PercentageInCluster: 0.073529
Genus: ayenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: cheilanthes 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: plagiobothrys 	 NumberInCluster: 5 	 PercentageInCluster: 0.070423
Genus: peniocereus 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: salsola 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hesperocallis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: malvastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: stylosanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: silene 	 NumberInCluster: 8 	 PercentageInCluster: 0.053691
Genus: tragia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: pentagramma 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: justicia 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: lewisia 	 NumberInCluster: 2 	 PercentageInCluster: 0.068966
Genus: fleischmannia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: vauquelinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: viguiera 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: peucephyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pediocactus 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: schoenocrambe 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: stylocline 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sporobolus 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: thymophylla 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: amelanchier 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: echinochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: aegopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sphinctospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: monoptilon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: petrophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hymenopappus 	 NumberInCluster: 8 	 PercentageInCluster: 0.275862
Genus: prosopis 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: malacothrix 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: jamesia 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: thelesperma 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: jaltomata 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: cynanchum 	 NumberInCluster: 3 	 PercentageInCluster: 0.120000
Genus: gossypium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dichondra 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: atrichoseris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tagetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: talinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ligusticum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: rumex 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: bernardia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eremalche 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: mimosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: hedeoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: glandularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: arceuthobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: oenothera 	 NumberInCluster: 16 	 PercentageInCluster: 0.160000
Genus: cymopterus 	 NumberInCluster: 15 	 PercentageInCluster: 0.348837
Genus: glycyrrhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: platystemon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cercocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: sclerocactus 	 NumberInCluster: 13 	 PercentageInCluster: 0.565217
Genus: lygodesmia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: cladium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: notholaena 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: oxytropis 	 NumberInCluster: 6 	 PercentageInCluster: 0.090909
Genus: coursetia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: lotus 	 NumberInCluster: 13 	 PercentageInCluster: 0.158537
Genus: hoffmannseggia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: euryops 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: polypogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: argythamnia 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: plantago 	 NumberInCluster: 1 	 PercentageInCluster: 0.021277
Genus: cucurbita 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: erodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: hulsea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: pachycereus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pedicularis 	 NumberInCluster: 1 	 PercentageInCluster: 0.014286
Genus: amphipappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: setaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: stenocereus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: jatropha 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: heliotropium 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: harpagonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: eritrichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ericameria 	 NumberInCluster: 22 	 PercentageInCluster: 0.289474
Genus: orobanche 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: polemonium 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: dryopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.040816
Genus: aristida 	 NumberInCluster: 2 	 PercentageInCluster: 0.036364
Genus: physaria 	 NumberInCluster: 11 	 PercentageInCluster: 0.261905
Genus: chorizanthe 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: scabrethia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cercis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hakonechloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxytenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anisocoma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: papaver 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: thelypodiopsis 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: clarkia 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: rubus 	 NumberInCluster: 1 	 PercentageInCluster: 0.003876
Genus: ipomopsis 	 NumberInCluster: 6 	 PercentageInCluster: 0.115385
Genus: nolina 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: atriplex 	 NumberInCluster: 23 	 PercentageInCluster: 0.196581
