Cluster = 0
Cluster = 1
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Cluster = 6
Genus: senna 	 NumberInCluster: 14 	 PercentageInCluster: 0.274510
Genus: senecio 	 NumberInCluster: 16 	 PercentageInCluster: 0.186047
Genus: boykinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: fagonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lenophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: brazoria 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: paliurus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pavonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: haplophyton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: manfreda 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: neptunia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: cardiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hexalectris 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: sabatia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: dicliptera 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dalea 	 NumberInCluster: 42 	 PercentageInCluster: 0.471910
Genus: reverchonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dimorphocarpa 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: argyrochosma 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: melampodium 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: rorippa 	 NumberInCluster: 5 	 PercentageInCluster: 0.116279
Genus: lotus 	 NumberInCluster: 6 	 PercentageInCluster: 0.073171
Genus: geranium 	 NumberInCluster: 4 	 PercentageInCluster: 0.071429
Genus: willkommia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hedysarum 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: omphalodes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: trixis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: peteria 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: onosmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: tradescantia 	 NumberInCluster: 18 	 PercentageInCluster: 0.428571
Genus: coryphantha 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: urochloa 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: schinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tridens 	 NumberInCluster: 7 	 PercentageInCluster: 0.500000
Genus: antheropeas 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: crusea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plateilema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dodecatheon 	 NumberInCluster: 4 	 PercentageInCluster: 0.105263
Genus: puccinellia 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: mancoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: centrostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ptelea 	 NumberInCluster: 9 	 PercentageInCluster: 0.642857
Genus: hydrophyllum 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: androsace 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: penstemon 	 NumberInCluster: 120 	 PercentageInCluster: 0.309278
Genus: psilactis 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: lomatium 	 NumberInCluster: 18 	 PercentageInCluster: 0.159292
Genus: ostrya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cleomella 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: pyrrhopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: holacantha 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: carphochaete 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bahia 	 NumberInCluster: 7 	 PercentageInCluster: 0.875000
Genus: echeandia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: lantana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: vernonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.135135
Genus: trichocoronis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: amblyolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: purshia 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: thelypodium 	 NumberInCluster: 10 	 PercentageInCluster: 0.357143
Genus: sphaeralcea 	 NumberInCluster: 29 	 PercentageInCluster: 0.617021
Genus: allionia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: downingia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: bothriochloa 	 NumberInCluster: 7 	 PercentageInCluster: 0.411765
Genus: veratrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: phacelia 	 NumberInCluster: 55 	 PercentageInCluster: 0.244444
Genus: myriophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: baccharis 	 NumberInCluster: 12 	 PercentageInCluster: 0.480000
Genus: proboscidea 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: erythrina 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: amyris 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: argythamnia 	 NumberInCluster: 8 	 PercentageInCluster: 0.333333
Genus: scrophularia 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: sicyos 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: lythrum 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: ruellia 	 NumberInCluster: 14 	 PercentageInCluster: 0.378378
Genus: trillium 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: scleropogon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schkuhria 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: perityle 	 NumberInCluster: 32 	 PercentageInCluster: 0.666667
Genus: echinocereus 	 NumberInCluster: 41 	 PercentageInCluster: 0.719298
Genus: daucosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amoreuxia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: fryxellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nyctaginia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iresine 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: pleopeltis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: thamnosma 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: matthiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: stenorrhynchos 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aletes 	 NumberInCluster: 6 	 PercentageInCluster: 0.750000
Genus: pomaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: houstonia 	 NumberInCluster: 10 	 PercentageInCluster: 0.434783
Genus: gaillardia 	 NumberInCluster: 13 	 PercentageInCluster: 0.565217
Genus: tetraclea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nissolia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sedum 	 NumberInCluster: 9 	 PercentageInCluster: 0.125000
Genus: kelloggia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stevia 	 NumberInCluster: 8 	 PercentageInCluster: 0.800000
Genus: grusonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: trichostema 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: calochortus 	 NumberInCluster: 9 	 PercentageInCluster: 0.115385
Genus: dasynotus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scutellaria 	 NumberInCluster: 16 	 PercentageInCluster: 0.210526
Genus: delphinium 	 NumberInCluster: 10 	 PercentageInCluster: 0.094340
Genus: ziziphus 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: quercus 	 NumberInCluster: 41 	 PercentageInCluster: 0.178261
Genus: sphaeromeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: schismus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: roemeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ivesia 	 NumberInCluster: 7 	 PercentageInCluster: 0.162791
Genus: mentzelia 	 NumberInCluster: 29 	 PercentageInCluster: 0.329545
Genus: eysenhardtia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: eriogonum 	 NumberInCluster: 110 	 PercentageInCluster: 0.252294
Genus: yabea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptantha 	 NumberInCluster: 56 	 PercentageInCluster: 0.400000
Genus: ariocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cevallia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corallorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: marina 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aralia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: giliastrum 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: helietta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: myosurus 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: macroptilium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: trisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: egletes 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalum 	 NumberInCluster: 7 	 PercentageInCluster: 0.111111
Genus: iliamna 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gaura 	 NumberInCluster: 13 	 PercentageInCluster: 0.481481
Genus: machaeranthera 	 NumberInCluster: 17 	 PercentageInCluster: 0.346939
Genus: pseudocymopterus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: leptochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: milla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: talinopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ilex 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: chimaphila 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: oxytheca 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: gossypianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: loeflingia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: stanleya 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: tephrosia 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: nothoscordum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: langloisia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: villadia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: tricardia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: cupressus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: olsynium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sisyrinchium 	 NumberInCluster: 9 	 PercentageInCluster: 0.200000
Genus: populus 	 NumberInCluster: 4 	 PercentageInCluster: 0.133333
Genus: milium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: diodia 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: dysodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aphanostephus 	 NumberInCluster: 6 	 PercentageInCluster: 0.666667
Genus: chaenactis 	 NumberInCluster: 7 	 PercentageInCluster: 0.269231
Genus: dicranocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: styrax 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: proatriplex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: varilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: parkinsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: cirsium 	 NumberInCluster: 20 	 PercentageInCluster: 0.180180
Genus: pterostegia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: linanthus 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: zinnia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: thalictrum 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: imperata 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: syntrichopappus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sabal 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: schizanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bouchea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: bouchetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lobelia 	 NumberInCluster: 6 	 PercentageInCluster: 0.080000
Genus: ammocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhododon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: gentianella 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: spiraea 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: emorya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaesyce 	 NumberInCluster: 29 	 PercentageInCluster: 0.243697
Genus: cooperia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: gilia 	 NumberInCluster: 10 	 PercentageInCluster: 0.136986
Genus: fallugia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eragrostis 	 NumberInCluster: 10 	 PercentageInCluster: 0.147059
Genus: chamaechaenactis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: anemone 	 NumberInCluster: 7 	 PercentageInCluster: 0.145833
Genus: pluchea 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: randia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: sairocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: pseudognaphalium 	 NumberInCluster: 7 	 PercentageInCluster: 0.212121
Genus: calycoseris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: malaxis 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: zizania 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: geraea 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: laennecia 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: bommeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pellaea 	 NumberInCluster: 7 	 PercentageInCluster: 0.280000
Genus: hymenoxys 	 NumberInCluster: 15 	 PercentageInCluster: 0.625000
Genus: frangula 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: grindelia 	 NumberInCluster: 17 	 PercentageInCluster: 0.309091
Genus: tragia 	 NumberInCluster: 8 	 PercentageInCluster: 0.500000
Genus: vauquelinia 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: symphoricarpos 	 NumberInCluster: 8 	 PercentageInCluster: 0.444444
Genus: nectouxia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mortonia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: crassula 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: anemopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: glossopetalon 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: pleiacanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: galactia 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: bidens 	 NumberInCluster: 6 	 PercentageInCluster: 0.084507
Genus: silphium 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: mahonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: acalypha 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: marah 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: kallstroemia 	 NumberInCluster: 5 	 PercentageInCluster: 0.714286
Genus: seymeria 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: tetradymia 	 NumberInCluster: 4 	 PercentageInCluster: 0.333333
Genus: antiphytum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: koeberlinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: synthlipsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: margaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pistacia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: tonestus 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: antennaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: conoclinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: echinochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: vicia 	 NumberInCluster: 3 	 PercentageInCluster: 0.065217
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: hedosyne 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: tonella 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: picea 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: condalia 	 NumberInCluster: 9 	 PercentageInCluster: 0.750000
Genus: achnatherum 	 NumberInCluster: 12 	 PercentageInCluster: 0.292683
Genus: chaetopappa 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: piptatherum 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: hieracium 	 NumberInCluster: 6 	 PercentageInCluster: 0.074074
Genus: primula 	 NumberInCluster: 6 	 PercentageInCluster: 0.206897
Genus: epixiphium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diospyros 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: frasera 	 NumberInCluster: 7 	 PercentageInCluster: 0.368421
Genus: fouquieria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: stenandrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pleuraphis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: cordylanthus 	 NumberInCluster: 7 	 PercentageInCluster: 0.159091
Genus: cocculus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: berlandiera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: palafoxia 	 NumberInCluster: 9 	 PercentageInCluster: 0.500000
Genus: lagophylla 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: ephedra 	 NumberInCluster: 12 	 PercentageInCluster: 0.666667
Genus: minuartia 	 NumberInCluster: 3 	 PercentageInCluster: 0.071429
Genus: encelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: ammoselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: salvia 	 NumberInCluster: 28 	 PercentageInCluster: 0.329412
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: tripsacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: oxalis 	 NumberInCluster: 10 	 PercentageInCluster: 0.256410
Genus: isoetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: hyacinthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: menodora 	 NumberInCluster: 6 	 PercentageInCluster: 1.000000
Genus: cerastium 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: arbutus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: corydalis 	 NumberInCluster: 6 	 PercentageInCluster: 0.272727
Genus: navarretia 	 NumberInCluster: 1 	 PercentageInCluster: 0.018519
Genus: pteryxia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: cryptocoryne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: podistera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: oxyrhynchus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psoralidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: toxicodendron 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: nemophila 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: sclerocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: draba 	 NumberInCluster: 27 	 PercentageInCluster: 0.181208
Genus: lycurus 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: parietaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: nama 	 NumberInCluster: 13 	 PercentageInCluster: 0.464286
Genus: heimia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schizachyrium 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: helianthella 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: guaiacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: claytonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.035714
Genus: cologania 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
