Cluster = 0
Genus: blennosperma 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: eriogonum 	 NumberInCluster: 67 	 PercentageInCluster: 0.153670
Genus: centaurium 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: cryptantha 	 NumberInCluster: 34 	 PercentageInCluster: 0.242857
Genus: hypericum 	 NumberInCluster: 3 	 PercentageInCluster: 0.044776
Genus: arctostaphylos 	 NumberInCluster: 2 	 PercentageInCluster: 0.017094
Genus: myosurus 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: trisetum 	 NumberInCluster: 3 	 PercentageInCluster: 0.230769
Genus: iliamna 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: gaura 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: machaeranthera 	 NumberInCluster: 13 	 PercentageInCluster: 0.265306
Genus: lloydia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: chimaphila 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: stanleya 	 NumberInCluster: 5 	 PercentageInCluster: 0.416667
Genus: lathrocasis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: osmorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: populus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: ptilagrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: eucephalus 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: chaenactis 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: helictotrichon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: saussurea 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: cirsium 	 NumberInCluster: 27 	 PercentageInCluster: 0.243243
Genus: linanthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: thalictrum 	 NumberInCluster: 5 	 PercentageInCluster: 0.166667
Genus: orogenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agrostis 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: symphyotrichum 	 NumberInCluster: 15 	 PercentageInCluster: 0.102041
Genus: gentianella 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: spiraea 	 NumberInCluster: 5 	 PercentageInCluster: 0.151515
Genus: chamaechaenactis 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: anemone 	 NumberInCluster: 3 	 PercentageInCluster: 0.062500
Genus: xylorhiza 	 NumberInCluster: 4 	 PercentageInCluster: 0.307692
Genus: pseudognaphalium 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: sambucus 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: nepeta 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: kobresia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: hymenoxys 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: grindelia 	 NumberInCluster: 14 	 PercentageInCluster: 0.254545
Genus: vaccinium 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: kelseya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnocarpium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: dicentra 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: streptanthella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: dichanthelium 	 NumberInCluster: 2 	 PercentageInCluster: 0.031746
Genus: tanacetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: euclidium 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: antennaria 	 NumberInCluster: 16 	 PercentageInCluster: 0.280702
Genus: juncus 	 NumberInCluster: 16 	 PercentageInCluster: 0.094118
Genus: corallorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: achnatherum 	 NumberInCluster: 10 	 PercentageInCluster: 0.243902
Genus: piptatherum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: hieracium 	 NumberInCluster: 6 	 PercentageInCluster: 0.074074
Genus: primula 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: cordylanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: muhlenbergia 	 NumberInCluster: 4 	 PercentageInCluster: 0.057143
Genus: swertia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: scirpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: polypodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: ephedra 	 NumberInCluster: 2 	 PercentageInCluster: 0.111111
Genus: minuartia 	 NumberInCluster: 5 	 PercentageInCluster: 0.119048
Genus: encelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: picrothamnus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: waldsteinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: paeonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: pediomelum 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: cerastium 	 NumberInCluster: 2 	 PercentageInCluster: 0.044444
Genus: sanicula 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: corydalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: navarretia 	 NumberInCluster: 5 	 PercentageInCluster: 0.092593
Genus: pteryxia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: podistera 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: horkelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.054054
Genus: potentilla 	 NumberInCluster: 27 	 PercentageInCluster: 0.201493
Genus: androstephium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: draba 	 NumberInCluster: 30 	 PercentageInCluster: 0.201342
Genus: nama 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: circaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: helianthella 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: claytonia 	 NumberInCluster: 12 	 PercentageInCluster: 0.214286
Genus: mertensia 	 NumberInCluster: 10 	 PercentageInCluster: 0.312500
Genus: pyrola 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: deschampsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: harbouria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: vulpia 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: agoseris 	 NumberInCluster: 8 	 PercentageInCluster: 0.363636
Genus: glossopetalon 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: drymaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: campanula 	 NumberInCluster: 4 	 PercentageInCluster: 0.114286
Genus: arenaria 	 NumberInCluster: 14 	 PercentageInCluster: 0.233333
Genus: leptosiphon 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: ribes 	 NumberInCluster: 10 	 PercentageInCluster: 0.104167
Genus: leymus 	 NumberInCluster: 6 	 PercentageInCluster: 0.260870
Genus: torreyochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: triteleia 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: festuca 	 NumberInCluster: 14 	 PercentageInCluster: 0.225806
Genus: astragalus 	 NumberInCluster: 124 	 PercentageInCluster: 0.201626
Genus: platyschkuhria 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: agrostemma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lepidium 	 NumberInCluster: 14 	 PercentageInCluster: 0.147368
Genus: sorbus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: euphorbia 	 NumberInCluster: 2 	 PercentageInCluster: 0.022727
Genus: saxifraga 	 NumberInCluster: 20 	 PercentageInCluster: 0.178571
Genus: escobaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: townsendia 	 NumberInCluster: 18 	 PercentageInCluster: 0.545455
Genus: fraxinus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: actaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: cuscuta 	 NumberInCluster: 3 	 PercentageInCluster: 0.040000
Genus: sisyrinchium 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: oreoxis 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: tetraneuris 	 NumberInCluster: 7 	 PercentageInCluster: 0.333333
Genus: amsonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.038462
Genus: fritillaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: calamagrostis 	 NumberInCluster: 5 	 PercentageInCluster: 0.131579
Genus: dicoria 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: spergularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: halimolobos 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: frasera 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: lesquerella 	 NumberInCluster: 23 	 PercentageInCluster: 0.227723
Genus: pseudoroegneria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: leucopoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plagiobothrys 	 NumberInCluster: 1 	 PercentageInCluster: 0.014085
Genus: rhododendron 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: isatis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: silene 	 NumberInCluster: 22 	 PercentageInCluster: 0.147651
Genus: lewisia 	 NumberInCluster: 5 	 PercentageInCluster: 0.172414
Genus: alnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: adiantum 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: caltha 	 NumberInCluster: 5 	 PercentageInCluster: 0.555556
Genus: tragopogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: pediocactus 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: schoenocrambe 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hesperochiron 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: pseudelymus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amelanchier 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: phacelia 	 NumberInCluster: 26 	 PercentageInCluster: 0.115556
Genus: crepis 	 NumberInCluster: 18 	 PercentageInCluster: 0.352941
Genus: ventenata 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: oxypolis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: caryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenopappus 	 NumberInCluster: 6 	 PercentageInCluster: 0.206897
Genus: neoparrya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: malacothrix 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: mitella 	 NumberInCluster: 4 	 PercentageInCluster: 0.266667
Genus: polygonum 	 NumberInCluster: 11 	 PercentageInCluster: 0.103774
Genus: corispermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: gypsophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: thelesperma 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: adenocaulon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ceratocephala 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: leucocrinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ligusticum 	 NumberInCluster: 6 	 PercentageInCluster: 0.400000
Genus: yermo 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rumex 	 NumberInCluster: 4 	 PercentageInCluster: 0.054795
Genus: achillea 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: arceuthobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: oenothera 	 NumberInCluster: 9 	 PercentageInCluster: 0.090000
Genus: cymopterus 	 NumberInCluster: 10 	 PercentageInCluster: 0.232558
Genus: cercocarpus 	 NumberInCluster: 5 	 PercentageInCluster: 0.384615
Genus: sclerocactus 	 NumberInCluster: 5 	 PercentageInCluster: 0.217391
Genus: collomia 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: musineon 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: lygodesmia 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: oxytropis 	 NumberInCluster: 21 	 PercentageInCluster: 0.318182
Genus: halogeton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hoffmannseggia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: chionophila 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: taraxacum 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: polystichum 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: plantago 	 NumberInCluster: 1 	 PercentageInCluster: 0.021277
Genus: chrysothamnus 	 NumberInCluster: 8 	 PercentageInCluster: 0.380952
Genus: hulsea 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: robinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pedicularis 	 NumberInCluster: 20 	 PercentageInCluster: 0.285714
Genus: eritrichium 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: proatriplex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ericameria 	 NumberInCluster: 15 	 PercentageInCluster: 0.197368
Genus: orobanche 	 NumberInCluster: 2 	 PercentageInCluster: 0.064516
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: fragaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: menziesia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: picea 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: polemonium 	 NumberInCluster: 12 	 PercentageInCluster: 0.324324
Genus: caragana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: physaria 	 NumberInCluster: 23 	 PercentageInCluster: 0.547619
Genus: conimitella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: eriophorum 	 NumberInCluster: 3 	 PercentageInCluster: 0.088235
Genus: prenanthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: papaver 	 NumberInCluster: 2 	 PercentageInCluster: 0.074074
Genus: thelypodiopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: clarkia 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: streptopus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rubus 	 NumberInCluster: 4 	 PercentageInCluster: 0.015504
Genus: ipomopsis 	 NumberInCluster: 24 	 PercentageInCluster: 0.461538
Genus: nolina 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: atriplex 	 NumberInCluster: 14 	 PercentageInCluster: 0.119658
Genus: fumaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: centaurea 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: marsilea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: kalmia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: chenopodium 	 NumberInCluster: 4 	 PercentageInCluster: 0.055556
Genus: physalis 	 NumberInCluster: 1 	 PercentageInCluster: 0.019608
Genus: scabrethia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: urtica 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: sagina 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: rhodiola 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: listera 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: tiquilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: balsamorhiza 	 NumberInCluster: 6 	 PercentageInCluster: 0.250000
Genus: parryella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: microseris 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: xerophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: heuchera 	 NumberInCluster: 14 	 PercentageInCluster: 0.189189
Genus: selaginella 	 NumberInCluster: 2 	 PercentageInCluster: 0.033333
Genus: cardamine 	 NumberInCluster: 9 	 PercentageInCluster: 0.130435
Genus: descurainia 	 NumberInCluster: 6 	 PercentageInCluster: 0.230769
Genus: linum 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: tonestus 	 NumberInCluster: 4 	 PercentageInCluster: 0.363636
Genus: brickellia 	 NumberInCluster: 3 	 PercentageInCluster: 0.050847
Genus: juniperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: betula 	 NumberInCluster: 1 	 PercentageInCluster: 0.020833
Genus: camassia 	 NumberInCluster: 2 	 PercentageInCluster: 0.125000
Genus: agastache 	 NumberInCluster: 4 	 PercentageInCluster: 0.153846
Genus: douglasia 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: epilobium 	 NumberInCluster: 9 	 PercentageInCluster: 0.163636
Genus: gnaphalium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: potamogeton 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: aquilegia 	 NumberInCluster: 20 	 PercentageInCluster: 0.500000
Genus: carex 	 NumberInCluster: 64 	 PercentageInCluster: 0.092219
Genus: zuckia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: psilocarphus 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: argemone 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: eleocharis 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: packera 	 NumberInCluster: 14 	 PercentageInCluster: 0.205882
Genus: trollius 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: phlox 	 NumberInCluster: 34 	 PercentageInCluster: 0.223684
Genus: lonicera 	 NumberInCluster: 5 	 PercentageInCluster: 0.096154
Genus: solidago 	 NumberInCluster: 4 	 PercentageInCluster: 0.027778
Genus: telesonix 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: abies 	 NumberInCluster: 5 	 PercentageInCluster: 0.277778
Genus: tripterocalyx 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hackelia 	 NumberInCluster: 5 	 PercentageInCluster: 0.119048
Genus: arnica 	 NumberInCluster: 14 	 PercentageInCluster: 0.311111
Genus: dryas 	 NumberInCluster: 3 	 PercentageInCluster: 0.150000
Genus: aliciella 	 NumberInCluster: 9 	 PercentageInCluster: 0.409091
Genus: valeriana 	 NumberInCluster: 6 	 PercentageInCluster: 0.285714
Genus: mirabilis 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: veronica 	 NumberInCluster: 4 	 PercentageInCluster: 0.090909
Genus: synthyris 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: perideridia 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: arabis 	 NumberInCluster: 35 	 PercentageInCluster: 0.239726
Genus: galium 	 NumberInCluster: 3 	 PercentageInCluster: 0.018868
Genus: zigadenus 	 NumberInCluster: 5 	 PercentageInCluster: 0.250000
Genus: wyethia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: heterocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: woodsia 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: besseya 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: asclepias 	 NumberInCluster: 4 	 PercentageInCluster: 0.043956
Genus: helianthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: viola 	 NumberInCluster: 12 	 PercentageInCluster: 0.066667
Genus: pellaea 	 NumberInCluster: 2 	 PercentageInCluster: 0.080000
Genus: yucca 	 NumberInCluster: 7 	 PercentageInCluster: 0.155556
Genus: suaeda 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rudbeckia 	 NumberInCluster: 3 	 PercentageInCluster: 0.073171
Genus: jamesia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: psorothamnus 	 NumberInCluster: 2 	 PercentageInCluster: 0.105263
Genus: physocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: nuphar 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: parnassia 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: gilia 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: stenotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: oreochrysum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bromus 	 NumberInCluster: 3 	 PercentageInCluster: 0.044118
Genus: psilostrophe 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: grayia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gymnosteris 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: allium 	 NumberInCluster: 7 	 PercentageInCluster: 0.047297
Genus: orthocarpus 	 NumberInCluster: 4 	 PercentageInCluster: 0.285714
Genus: ceanothus 	 NumberInCluster: 3 	 PercentageInCluster: 0.035294
Genus: nemophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: eutrema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: prunus 	 NumberInCluster: 5 	 PercentageInCluster: 0.057471
Genus: rosa 	 NumberInCluster: 4 	 PercentageInCluster: 0.047619
Genus: crataegus 	 NumberInCluster: 4 	 PercentageInCluster: 0.020513
Genus: cleome 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: tetradymia 	 NumberInCluster: 3 	 PercentageInCluster: 0.250000
Genus: thermopsis 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
