Cluster = 0
Cluster = 1
Genus: senna 	 NumberInCluster: 6 	 PercentageInCluster: 0.117647
Genus: thymophylla 	 NumberInCluster: 3 	 PercentageInCluster: 0.157895
Genus: phacelia 	 NumberInCluster: 27 	 PercentageInCluster: 0.120000
Genus: crepis 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: oxypolis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: petrophytum 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: caryopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenopappus 	 NumberInCluster: 9 	 PercentageInCluster: 0.310345
Genus: conopholis 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: juglans 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: neoparrya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mitella 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: corispermum 	 NumberInCluster: 3 	 PercentageInCluster: 0.200000
Genus: jamesia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: thelesperma 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: ligusticum 	 NumberInCluster: 2 	 PercentageInCluster: 0.133333
Genus: blepharoneuron 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rumex 	 NumberInCluster: 1 	 PercentageInCluster: 0.013699
Genus: mimosa 	 NumberInCluster: 2 	 PercentageInCluster: 0.060606
Genus: hedeoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: glandularia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: arceuthobium 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: oenothera 	 NumberInCluster: 13 	 PercentageInCluster: 0.130000
Genus: cymopterus 	 NumberInCluster: 18 	 PercentageInCluster: 0.418605
Genus: frankenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: cercocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: sclerocactus 	 NumberInCluster: 10 	 PercentageInCluster: 0.434783
Genus: stellaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: musineon 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: lygodesmia 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: acourtia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: notholaena 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: oxytropis 	 NumberInCluster: 6 	 PercentageInCluster: 0.090909
Genus: lotus 	 NumberInCluster: 3 	 PercentageInCluster: 0.036585
Genus: hoffmannseggia 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: stachys 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: chionophila 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: plantago 	 NumberInCluster: 1 	 PercentageInCluster: 0.021277
Genus: lactuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: robinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: pedicularis 	 NumberInCluster: 7 	 PercentageInCluster: 0.100000
Genus: setaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.050000
Genus: eritrichium 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: proatriplex 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ericameria 	 NumberInCluster: 20 	 PercentageInCluster: 0.263158
Genus: orobanche 	 NumberInCluster: 1 	 PercentageInCluster: 0.032258
Genus: callirhoe 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: rhamnus 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: fendlera 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: picea 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: polemonium 	 NumberInCluster: 6 	 PercentageInCluster: 0.162162
Genus: caragana 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: aristida 	 NumberInCluster: 3 	 PercentageInCluster: 0.054545
Genus: physaria 	 NumberInCluster: 18 	 PercentageInCluster: 0.428571
Genus: eriophorum 	 NumberInCluster: 2 	 PercentageInCluster: 0.058824
Genus: hakonechloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: papaver 	 NumberInCluster: 3 	 PercentageInCluster: 0.111111
Genus: thelypodiopsis 	 NumberInCluster: 6 	 PercentageInCluster: 0.545455
Genus: verbascum 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: rubus 	 NumberInCluster: 2 	 PercentageInCluster: 0.007752
Genus: ipomopsis 	 NumberInCluster: 18 	 PercentageInCluster: 0.346154
Genus: nolina 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: atriplex 	 NumberInCluster: 18 	 PercentageInCluster: 0.153846
Genus: enceliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: chenopodium 	 NumberInCluster: 2 	 PercentageInCluster: 0.027778
Genus: physalis 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: scabrethia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: shepherdia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: rhodiola 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: funastrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: tiquilia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: parryella 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: heuchera 	 NumberInCluster: 10 	 PercentageInCluster: 0.135135
Genus: selaginella 	 NumberInCluster: 4 	 PercentageInCluster: 0.066667
Genus: cardamine 	 NumberInCluster: 2 	 PercentageInCluster: 0.028986
Genus: descurainia 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: chamaesaracha 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: linum 	 NumberInCluster: 7 	 PercentageInCluster: 0.132075
Genus: tonestus 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: brickellia 	 NumberInCluster: 4 	 PercentageInCluster: 0.067797
Genus: juniperus 	 NumberInCluster: 1 	 PercentageInCluster: 0.041667
Genus: agastache 	 NumberInCluster: 3 	 PercentageInCluster: 0.115385
Genus: epilobium 	 NumberInCluster: 1 	 PercentageInCluster: 0.018182
Genus: gnaphalium 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: aquilegia 	 NumberInCluster: 18 	 PercentageInCluster: 0.450000
Genus: amaranthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.039216
Genus: carex 	 NumberInCluster: 13 	 PercentageInCluster: 0.018732
Genus: zuckia 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: argemone 	 NumberInCluster: 4 	 PercentageInCluster: 0.129032
Genus: eleocharis 	 NumberInCluster: 1 	 PercentageInCluster: 0.011494
Genus: packera 	 NumberInCluster: 10 	 PercentageInCluster: 0.147059
Genus: cyclanthera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: krameria 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: phlox 	 NumberInCluster: 10 	 PercentageInCluster: 0.065789
Genus: lonicera 	 NumberInCluster: 1 	 PercentageInCluster: 0.019231
Genus: solidago 	 NumberInCluster: 4 	 PercentageInCluster: 0.027778
Genus: rhus 	 NumberInCluster: 1 	 PercentageInCluster: 0.033333
Genus: sophora 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: telesonix 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: abies 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: tripterocalyx 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: hackelia 	 NumberInCluster: 4 	 PercentageInCluster: 0.095238
Genus: aliciella 	 NumberInCluster: 10 	 PercentageInCluster: 0.454545
Genus: valeriana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: mirabilis 	 NumberInCluster: 7 	 PercentageInCluster: 0.189189
Genus: synthyris 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: arabis 	 NumberInCluster: 17 	 PercentageInCluster: 0.116438
Genus: galium 	 NumberInCluster: 6 	 PercentageInCluster: 0.037736
Genus: zigadenus 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: rayjacksonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: wyethia 	 NumberInCluster: 2 	 PercentageInCluster: 0.200000
Genus: eremocrinum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: woodsia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: besseya 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: echinocactus 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: asclepias 	 NumberInCluster: 14 	 PercentageInCluster: 0.153846
Genus: helianthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.037037
Genus: viola 	 NumberInCluster: 5 	 PercentageInCluster: 0.027778
Genus: pellaea 	 NumberInCluster: 1 	 PercentageInCluster: 0.040000
Genus: yucca 	 NumberInCluster: 13 	 PercentageInCluster: 0.288889
Genus: rudbeckia 	 NumberInCluster: 1 	 PercentageInCluster: 0.024390
Genus: fimbristylis 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: physocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: gutierrezia 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: verbena 	 NumberInCluster: 4 	 PercentageInCluster: 0.072727
Genus: solanum 	 NumberInCluster: 3 	 PercentageInCluster: 0.027778
Genus: gilia 	 NumberInCluster: 2 	 PercentageInCluster: 0.027397
Genus: stenotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bouteloua 	 NumberInCluster: 3 	 PercentageInCluster: 0.090909
Genus: oreochrysum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bromus 	 NumberInCluster: 3 	 PercentageInCluster: 0.044118
Genus: psilostrophe 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: celtis 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: astrolepis 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: polypogon 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: allium 	 NumberInCluster: 4 	 PercentageInCluster: 0.027027
Genus: orthocarpus 	 NumberInCluster: 2 	 PercentageInCluster: 0.142857
Genus: ceanothus 	 NumberInCluster: 3 	 PercentageInCluster: 0.035294
Genus: hesperodoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: sisymbrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: eutrema 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: hymenoclea 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: prunus 	 NumberInCluster: 2 	 PercentageInCluster: 0.022989
Genus: cystopteris 	 NumberInCluster: 2 	 PercentageInCluster: 0.166667
Genus: rosa 	 NumberInCluster: 3 	 PercentageInCluster: 0.035714
Genus: hesperostipa 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: crataegus 	 NumberInCluster: 2 	 PercentageInCluster: 0.010256
Genus: cleome 	 NumberInCluster: 1 	 PercentageInCluster: 0.050000
Genus: boerhavia 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Genus: opuntia 	 NumberInCluster: 5 	 PercentageInCluster: 0.066667
Genus: thermopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: hybanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: psorothamnus 	 NumberInCluster: 5 	 PercentageInCluster: 0.263158
Genus: ranunculus 	 NumberInCluster: 11 	 PercentageInCluster: 0.078014
Genus: pyrrocoma 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: holodiscus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lathyrus 	 NumberInCluster: 11 	 PercentageInCluster: 0.144737
Genus: alyssum 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: malvella 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: mimulus 	 NumberInCluster: 2 	 PercentageInCluster: 0.017699
Genus: calamovilfa 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sidalcea 	 NumberInCluster: 3 	 PercentageInCluster: 0.046875
Genus: commelina 	 NumberInCluster: 2 	 PercentageInCluster: 0.100000
Genus: melica 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: iberis 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: heterotheca 	 NumberInCluster: 12 	 PercentageInCluster: 0.250000
Genus: malus 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: ratibida 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: laennecia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: salix 	 NumberInCluster: 5 	 PercentageInCluster: 0.029762
Genus: abronia 	 NumberInCluster: 4 	 PercentageInCluster: 0.137931
Genus: guilleminea 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: chionodoxa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: isocoma 	 NumberInCluster: 3 	 PercentageInCluster: 0.166667
Genus: berberis 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: clematis 	 NumberInCluster: 4 	 PercentageInCluster: 0.075472
Genus: lycium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: poa 	 NumberInCluster: 4 	 PercentageInCluster: 0.038462
Genus: phemeranthus 	 NumberInCluster: 3 	 PercentageInCluster: 0.176471
Genus: calylophus 	 NumberInCluster: 6 	 PercentageInCluster: 0.461538
Genus: gentiana 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: botrychium 	 NumberInCluster: 1 	 PercentageInCluster: 0.027027
Genus: parthenium 	 NumberInCluster: 4 	 PercentageInCluster: 0.235294
Genus: petradoria 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nicotiana 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: camissonia 	 NumberInCluster: 8 	 PercentageInCluster: 0.080808
Genus: paronychia 	 NumberInCluster: 3 	 PercentageInCluster: 0.066667
Genus: agave 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: desmanthus 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: glaucocarpum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: castilleja 	 NumberInCluster: 11 	 PercentageInCluster: 0.068323
Genus: lithospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: ambrosia 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: dodecatheon 	 NumberInCluster: 1 	 PercentageInCluster: 0.026316
Genus: erigeron 	 NumberInCluster: 40 	 PercentageInCluster: 0.151515
Genus: cylindropuntia 	 NumberInCluster: 5 	 PercentageInCluster: 0.128205
Genus: scorzonera 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: chrysothamnus 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: crocus 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: helenium 	 NumberInCluster: 2 	 PercentageInCluster: 0.071429
Genus: artemisia 	 NumberInCluster: 9 	 PercentageInCluster: 0.089109
Genus: sagittaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: croton 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
Genus: filipendula 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: thelypodium 	 NumberInCluster: 5 	 PercentageInCluster: 0.178571
Genus: mammillaria 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: trifolium 	 NumberInCluster: 19 	 PercentageInCluster: 0.127517
Genus: cosmos 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: picradeniopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: arctomecon 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: acer 	 NumberInCluster: 1 	 PercentageInCluster: 0.025000
Genus: heliomeris 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: angelica 	 NumberInCluster: 4 	 PercentageInCluster: 0.160000
Genus: amsonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.076923
Genus: redfieldia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: psathyrotes 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: vitis 	 NumberInCluster: 2 	 PercentageInCluster: 0.066667
Genus: lupinus 	 NumberInCluster: 25 	 PercentageInCluster: 0.073099
Genus: pennellia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: platanthera 	 NumberInCluster: 3 	 PercentageInCluster: 0.052632
Genus: pinus 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: oonopsis 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: stephanomeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.037037
Genus: poliomintha 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: luzula 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: eurybia 	 NumberInCluster: 4 	 PercentageInCluster: 0.142857
Cluster = 4
Genus: ocimum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: hymenophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: senecio 	 NumberInCluster: 1 	 PercentageInCluster: 0.011628
Genus: achyranthes 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: ochrosia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: osteomeles 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: senna 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: cardiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: ctenitis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: dillenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: wilkesia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: dicliptera 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: dissochondrus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypericum 	 NumberInCluster: 2 	 PercentageInCluster: 0.029851
Genus: rorippa 	 NumberInCluster: 2 	 PercentageInCluster: 0.046512
Genus: geranium 	 NumberInCluster: 10 	 PercentageInCluster: 0.178571
Genus: zinnia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: streblus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: neonotonia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hydrocotyle 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: veronica 	 NumberInCluster: 1 	 PercentageInCluster: 0.022727
Genus: alpinia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: stapelia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: labordia 	 NumberInCluster: 19 	 PercentageInCluster: 1.000000
Genus: isoetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: miconia 	 NumberInCluster: 1 	 PercentageInCluster: 0.047619
Genus: cestrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: lellingeria 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: liparis 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: sapindus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bothriochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: oplismenus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: erythrina 	 NumberInCluster: 1 	 PercentageInCluster: 0.083333
Genus: schiedea 	 NumberInCluster: 31 	 PercentageInCluster: 1.000000
Genus: crotalaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.107143
Genus: vitex 	 NumberInCluster: 4 	 PercentageInCluster: 0.250000
Genus: lythrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: ruellia 	 NumberInCluster: 3 	 PercentageInCluster: 0.081081
Genus: heliocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bruguiera 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: paspalidium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: corymbia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: pisonia 	 NumberInCluster: 5 	 PercentageInCluster: 0.454545
Genus: thuarea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: begonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: hedychium 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: nothoperanema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: isodendrion 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: syncarpia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ischaemum 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: epidendrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.043478
Genus: pseudophegopteris 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: kanaloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: falcataria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cheirodendron 	 NumberInCluster: 9 	 PercentageInCluster: 1.000000
Genus: quercus 	 NumberInCluster: 1 	 PercentageInCluster: 0.004348
Genus: metrosideros 	 NumberInCluster: 15 	 PercentageInCluster: 1.000000
Genus: brighamia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: athyrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: bobea 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: freycinetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: chamaesyce 	 NumberInCluster: 31 	 PercentageInCluster: 0.260504
Genus: trisetum 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: paspalum 	 NumberInCluster: 1 	 PercentageInCluster: 0.015873
