Cluster = 0
Genus: senna 	 NumberInCluster: 3 	 PercentageInCluster: 0.058824
Genus: marattia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: gardenia 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: platanthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.017544
Genus: carmona 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: pinus 	 NumberInCluster: 3 	 PercentageInCluster: 0.041667
Genus: aristolochia 	 NumberInCluster: 1 	 PercentageInCluster: 0.045455
Genus: abutilon 	 NumberInCluster: 6 	 PercentageInCluster: 0.250000
Genus: torenia 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: lophospermum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tectaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.272727
Genus: luzula 	 NumberInCluster: 4 	 PercentageInCluster: 0.090909
Genus: impatiens 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: pipturus 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: samanea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: medicago 	 NumberInCluster: 1 	 PercentageInCluster: 0.052632
Cluster = 3
Genus: senna 	 NumberInCluster: 12 	 PercentageInCluster: 0.235294
Genus: senecio 	 NumberInCluster: 9 	 PercentageInCluster: 0.104651
Genus: lenophyllum 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: callisia 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: achyranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: brazoria 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: pavonia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: solidago 	 NumberInCluster: 9 	 PercentageInCluster: 0.062500
Genus: haplophyton 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: manfreda 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: neptunia 	 NumberInCluster: 2 	 PercentageInCluster: 0.333333
Genus: cardiospermum 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: hexalectris 	 NumberInCluster: 4 	 PercentageInCluster: 0.571429
Genus: sabatia 	 NumberInCluster: 2 	 PercentageInCluster: 0.090909
Genus: dalea 	 NumberInCluster: 39 	 PercentageInCluster: 0.438202
Genus: dimorphocarpa 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: argyrochosma 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: melampodium 	 NumberInCluster: 6 	 PercentageInCluster: 0.600000
Genus: rorippa 	 NumberInCluster: 1 	 PercentageInCluster: 0.023256
Genus: lotus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012195
Genus: geranium 	 NumberInCluster: 3 	 PercentageInCluster: 0.053571
Genus: willkommia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bastardia 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: trixis 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: lespedeza 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: peteria 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: onosmodium 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: tradescantia 	 NumberInCluster: 17 	 PercentageInCluster: 0.404762
Genus: coryphantha 	 NumberInCluster: 10 	 PercentageInCluster: 0.833333
Genus: urochloa 	 NumberInCluster: 4 	 PercentageInCluster: 0.190476
Genus: schinus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: tridens 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: cucumis 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: synthlipsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: plateilema 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mancoa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: anemia 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: sclerocarpus 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: geum 	 NumberInCluster: 1 	 PercentageInCluster: 0.029412
Genus: haploesthes 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: triraphis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: momordica 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: androsace 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: penstemon 	 NumberInCluster: 31 	 PercentageInCluster: 0.079897
Genus: psilactis 	 NumberInCluster: 4 	 PercentageInCluster: 0.800000
Genus: ostrya 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: cleomella 	 NumberInCluster: 1 	 PercentageInCluster: 0.111111
Genus: pyrrhopappus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: carphochaete 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bahia 	 NumberInCluster: 5 	 PercentageInCluster: 0.625000
Genus: echeandia 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: lantana 	 NumberInCluster: 2 	 PercentageInCluster: 0.095238
Genus: vernonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.108108
Genus: amblyolepis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: purshia 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: echinopepon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: sapindus 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: allionia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: bothriochloa 	 NumberInCluster: 6 	 PercentageInCluster: 0.352941
Genus: parthenocissus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: vaseyochloa 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: baccharis 	 NumberInCluster: 5 	 PercentageInCluster: 0.200000
Genus: amyris 	 NumberInCluster: 2 	 PercentageInCluster: 0.400000
Genus: argythamnia 	 NumberInCluster: 10 	 PercentageInCluster: 0.416667
Genus: crotalaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.035714
Genus: scrophularia 	 NumberInCluster: 3 	 PercentageInCluster: 0.142857
Genus: sicyos 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: lythrum 	 NumberInCluster: 1 	 PercentageInCluster: 0.066667
Genus: ruellia 	 NumberInCluster: 14 	 PercentageInCluster: 0.378378
Genus: trillium 	 NumberInCluster: 2 	 PercentageInCluster: 0.041667
Genus: schkuhria 	 NumberInCluster: 5 	 PercentageInCluster: 0.833333
Genus: perityle 	 NumberInCluster: 26 	 PercentageInCluster: 0.541667
Genus: echinocereus 	 NumberInCluster: 32 	 PercentageInCluster: 0.561404
Genus: daucosma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: amoreuxia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: fryxellia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: iresine 	 NumberInCluster: 3 	 PercentageInCluster: 0.300000
Genus: pleopeltis 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: thamnosma 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: matthiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: consolida 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: aletes 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: pomaria 	 NumberInCluster: 4 	 PercentageInCluster: 1.000000
Genus: houstonia 	 NumberInCluster: 10 	 PercentageInCluster: 0.434783
Genus: gaillardia 	 NumberInCluster: 8 	 PercentageInCluster: 0.347826
Genus: tetraclea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: nissolia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sedum 	 NumberInCluster: 7 	 PercentageInCluster: 0.097222
Genus: stevia 	 NumberInCluster: 4 	 PercentageInCluster: 0.400000
Genus: grusonia 	 NumberInCluster: 4 	 PercentageInCluster: 0.500000
Genus: calochortus 	 NumberInCluster: 1 	 PercentageInCluster: 0.012821
Genus: scutellaria 	 NumberInCluster: 15 	 PercentageInCluster: 0.197368
Genus: delphinium 	 NumberInCluster: 6 	 PercentageInCluster: 0.056604
Genus: ziziphus 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: quercus 	 NumberInCluster: 39 	 PercentageInCluster: 0.169565
Genus: mentzelia 	 NumberInCluster: 13 	 PercentageInCluster: 0.147727
Genus: eysenhardtia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: eriogonum 	 NumberInCluster: 26 	 PercentageInCluster: 0.059633
Genus: cryptantha 	 NumberInCluster: 10 	 PercentageInCluster: 0.071429
Genus: ariocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hypericum 	 NumberInCluster: 1 	 PercentageInCluster: 0.014925
Genus: lathyrus 	 NumberInCluster: 1 	 PercentageInCluster: 0.013158
Genus: phaseolus 	 NumberInCluster: 8 	 PercentageInCluster: 0.444444
Genus: aralia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: hovenia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: helietta 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: macroptilium 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: trisetum 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: egletes 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: paspalum 	 NumberInCluster: 9 	 PercentageInCluster: 0.142857
Genus: gaura 	 NumberInCluster: 14 	 PercentageInCluster: 0.518519
Genus: machaeranthera 	 NumberInCluster: 7 	 PercentageInCluster: 0.142857
Genus: leptochloa 	 NumberInCluster: 2 	 PercentageInCluster: 0.117647
Genus: picradeniopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: talinopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: gossypianthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: tephrosia 	 NumberInCluster: 3 	 PercentageInCluster: 0.125000
Genus: nothoscordum 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: villadia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: zornia 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: osmorhiza 	 NumberInCluster: 2 	 PercentageInCluster: 0.222222
Genus: spigelia 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: dysodiopsis 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: aphanostephus 	 NumberInCluster: 7 	 PercentageInCluster: 0.777778
Genus: leucophyllum 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: dicranocarpus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: tectaria 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: styrax 	 NumberInCluster: 5 	 PercentageInCluster: 0.500000
Genus: varilla 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: parkinsonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.500000
Genus: cirsium 	 NumberInCluster: 6 	 PercentageInCluster: 0.054054
Genus: zinnia 	 NumberInCluster: 3 	 PercentageInCluster: 0.375000
Genus: thalictrum 	 NumberInCluster: 3 	 PercentageInCluster: 0.100000
Genus: hamamelis 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: agrostis 	 NumberInCluster: 1 	 PercentageInCluster: 0.030303
Genus: schizanthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenocallis 	 NumberInCluster: 1 	 PercentageInCluster: 0.058824
Genus: bouchetia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: lobelia 	 NumberInCluster: 5 	 PercentageInCluster: 0.066667
Genus: ammocodon 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: rhododon 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: colubrina 	 NumberInCluster: 5 	 PercentageInCluster: 0.333333
Genus: hechtia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: emorya 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: giliastrum 	 NumberInCluster: 5 	 PercentageInCluster: 1.000000
Genus: cooperia 	 NumberInCluster: 3 	 PercentageInCluster: 0.600000
Genus: eragrostis 	 NumberInCluster: 8 	 PercentageInCluster: 0.117647
Genus: anemone 	 NumberInCluster: 4 	 PercentageInCluster: 0.083333
Genus: randia 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: xylorhiza 	 NumberInCluster: 1 	 PercentageInCluster: 0.076923
Genus: pseudognaphalium 	 NumberInCluster: 4 	 PercentageInCluster: 0.121212
Genus: malaxis 	 NumberInCluster: 3 	 PercentageInCluster: 0.214286
Genus: zizania 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: hydrocleys 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: bommeria 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: hymenoxys 	 NumberInCluster: 4 	 PercentageInCluster: 0.166667
Genus: grindelia 	 NumberInCluster: 17 	 PercentageInCluster: 0.309091
Genus: tragia 	 NumberInCluster: 5 	 PercentageInCluster: 0.312500
Genus: symphoricarpos 	 NumberInCluster: 4 	 PercentageInCluster: 0.222222
Genus: nectouxia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: mortonia 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: glossopetalon 	 NumberInCluster: 3 	 PercentageInCluster: 0.333333
Genus: ophioglossum 	 NumberInCluster: 1 	 PercentageInCluster: 0.062500
Genus: galactia 	 NumberInCluster: 7 	 PercentageInCluster: 0.333333
Genus: bidens 	 NumberInCluster: 3 	 PercentageInCluster: 0.042254
Genus: silphium 	 NumberInCluster: 2 	 PercentageInCluster: 0.051282
Genus: mahonia 	 NumberInCluster: 2 	 PercentageInCluster: 0.153846
Genus: acalypha 	 NumberInCluster: 5 	 PercentageInCluster: 0.208333
Genus: seymeria 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: antiphytum 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: koeberlinia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: vitis 	 NumberInCluster: 7 	 PercentageInCluster: 0.233333
Genus: pistacia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: conoclinium 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: echinochloa 	 NumberInCluster: 1 	 PercentageInCluster: 0.055556
Genus: heliopsis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: liatris 	 NumberInCluster: 10 	 PercentageInCluster: 0.140845
Genus: lechea 	 NumberInCluster: 2 	 PercentageInCluster: 0.083333
Genus: condalia 	 NumberInCluster: 8 	 PercentageInCluster: 0.666667
Genus: achnatherum 	 NumberInCluster: 7 	 PercentageInCluster: 0.170732
Genus: chaetopappa 	 NumberInCluster: 7 	 PercentageInCluster: 0.700000
Genus: hieracium 	 NumberInCluster: 2 	 PercentageInCluster: 0.024691
Genus: primula 	 NumberInCluster: 1 	 PercentageInCluster: 0.034483
Genus: cottea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: diospyros 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: digitaria 	 NumberInCluster: 6 	 PercentageInCluster: 0.166667
Genus: stenandrium 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: pleuraphis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cordylanthus 	 NumberInCluster: 2 	 PercentageInCluster: 0.045455
Genus: muhlenbergia 	 NumberInCluster: 22 	 PercentageInCluster: 0.314286
Genus: berlandiera 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: palafoxia 	 NumberInCluster: 11 	 PercentageInCluster: 0.611111
Genus: turbina 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: ephedra 	 NumberInCluster: 6 	 PercentageInCluster: 0.333333
Genus: minuartia 	 NumberInCluster: 1 	 PercentageInCluster: 0.023810
Genus: wissadula 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: encelia 	 NumberInCluster: 1 	 PercentageInCluster: 0.100000
Genus: ammoselinum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: ruta 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: oxalis 	 NumberInCluster: 7 	 PercentageInCluster: 0.179487
Genus: isoetes 	 NumberInCluster: 1 	 PercentageInCluster: 0.018868
Genus: menodora 	 NumberInCluster: 4 	 PercentageInCluster: 0.666667
Genus: cerastium 	 NumberInCluster: 1 	 PercentageInCluster: 0.022222
Genus: zeuxine 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: corydalis 	 NumberInCluster: 3 	 PercentageInCluster: 0.136364
Genus: cevallia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cryptocoryne 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: oxyrhynchus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sabal 	 NumberInCluster: 1 	 PercentageInCluster: 0.200000
Genus: toxicodendron 	 NumberInCluster: 2 	 PercentageInCluster: 0.181818
Genus: potentilla 	 NumberInCluster: 2 	 PercentageInCluster: 0.014925
Genus: androstephium 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: draba 	 NumberInCluster: 3 	 PercentageInCluster: 0.020134
Genus: lycurus 	 NumberInCluster: 1 	 PercentageInCluster: 0.500000
Genus: nama 	 NumberInCluster: 8 	 PercentageInCluster: 0.285714
Genus: heimia 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: schizachyrium 	 NumberInCluster: 3 	 PercentageInCluster: 0.187500
Genus: mimulus 	 NumberInCluster: 1 	 PercentageInCluster: 0.008850
Genus: guaiacum 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: heterotheca 	 NumberInCluster: 5 	 PercentageInCluster: 0.104167
Genus: cologania 	 NumberInCluster: 3 	 PercentageInCluster: 0.750000
Genus: ptelea 	 NumberInCluster: 6 	 PercentageInCluster: 0.428571
Genus: triodanis 	 NumberInCluster: 2 	 PercentageInCluster: 0.285714
Genus: flourensia 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
Genus: heterosperma 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: sida 	 NumberInCluster: 3 	 PercentageInCluster: 0.103448
Genus: citrullus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: margaranthus 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: flaveria 	 NumberInCluster: 2 	 PercentageInCluster: 0.250000
Genus: chamaecrista 	 NumberInCluster: 7 	 PercentageInCluster: 0.200000
Genus: campanula 	 NumberInCluster: 1 	 PercentageInCluster: 0.028571
Genus: cyperus 	 NumberInCluster: 11 	 PercentageInCluster: 0.075862
Genus: arenaria 	 NumberInCluster: 3 	 PercentageInCluster: 0.050000
Genus: heteranthera 	 NumberInCluster: 1 	 PercentageInCluster: 0.142857
Genus: ribes 	 NumberInCluster: 2 	 PercentageInCluster: 0.020833
Genus: cienfuegosia 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: sanvitalia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: bouchea 	 NumberInCluster: 3 	 PercentageInCluster: 1.000000
Genus: panicum 	 NumberInCluster: 11 	 PercentageInCluster: 0.134146
Genus: tecoma 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: festuca 	 NumberInCluster: 1 	 PercentageInCluster: 0.016129
Genus: astragalus 	 NumberInCluster: 54 	 PercentageInCluster: 0.087805
Genus: sageretia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: lepidium 	 NumberInCluster: 3 	 PercentageInCluster: 0.031579
Genus: euphorbia 	 NumberInCluster: 14 	 PercentageInCluster: 0.159091
Genus: urvillea 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: escobaria 	 NumberInCluster: 20 	 PercentageInCluster: 0.606061
Genus: phoradendron 	 NumberInCluster: 7 	 PercentageInCluster: 0.280000
Genus: spiranthes 	 NumberInCluster: 1 	 PercentageInCluster: 0.027778
Genus: cordia 	 NumberInCluster: 2 	 PercentageInCluster: 0.086957
Genus: townsendia 	 NumberInCluster: 6 	 PercentageInCluster: 0.181818
Genus: fraxinus 	 NumberInCluster: 4 	 PercentageInCluster: 0.200000
Genus: sphaeralcea 	 NumberInCluster: 15 	 PercentageInCluster: 0.319149
Genus: eucnide 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cuscuta 	 NumberInCluster: 11 	 PercentageInCluster: 0.146667
Genus: malvaviscus 	 NumberInCluster: 1 	 PercentageInCluster: 0.250000
Genus: sisyrinchium 	 NumberInCluster: 4 	 PercentageInCluster: 0.088889
Genus: oreoxis 	 NumberInCluster: 1 	 PercentageInCluster: 0.166667
Genus: castela 	 NumberInCluster: 2 	 PercentageInCluster: 0.500000
Genus: tetraneuris 	 NumberInCluster: 10 	 PercentageInCluster: 0.476190
Genus: amsonia 	 NumberInCluster: 9 	 PercentageInCluster: 0.346154
Genus: kallstroemia 	 NumberInCluster: 3 	 PercentageInCluster: 0.428571
Genus: polygala 	 NumberInCluster: 21 	 PercentageInCluster: 0.262500
Genus: halimolobos 	 NumberInCluster: 1 	 PercentageInCluster: 0.125000
Genus: gratiola 	 NumberInCluster: 1 	 PercentageInCluster: 0.071429
Genus: lesquerella 	 NumberInCluster: 29 	 PercentageInCluster: 0.287129
Genus: ipomoea 	 NumberInCluster: 15 	 PercentageInCluster: 0.220588
Genus: ayenia 	 NumberInCluster: 4 	 PercentageInCluster: 0.444444
Genus: billieturnera 	 NumberInCluster: 1 	 PercentageInCluster: 1.000000
Genus: cuphea 	 NumberInCluster: 1 	 PercentageInCluster: 0.090909
Genus: cheilanthes 	 NumberInCluster: 11 	 PercentageInCluster: 0.333333
Genus: nierembergia 	 NumberInCluster: 2 	 PercentageInCluster: 0.666667
Genus: sideritis 	 NumberInCluster: 1 	 PercentageInCluster: 0.333333
Genus: cyphomeris 	 NumberInCluster: 2 	 PercentageInCluster: 1.000000
